COLLECTION_ID,FROG_ID,GOSNER_STAGE,SVL,TAIL_LENGTH,FROG_COMMENTS,ABNORMAL,BLEEDING_INJ,SKEL_AB,EYE_AB,SURF_AB,Perkensus,SITE,DATE,YEAR
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-46N,42,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-23N,42,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-33N,42,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-35N,42,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-21N,42,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-27N,42,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-36N,42,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-39N,42,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-25N,42,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-30N,42,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-16N,42,21,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-44N,43,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-48N,43,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-46N,43,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-52N,43,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-53N,43,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-47N,43,20,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-50N,43,20,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-1N,43,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-20N,43,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-33N,43,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-26N,43,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-32N,43,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-36N,43,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-38N,43,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-31N,43,21,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-48N,43,21,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-40N,43,16,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-43N,43,16,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-47N,43,16,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-18N,43,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-41N,43,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-44N,43,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-48N,43,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-52N,43,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-19N,43,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-34N,43,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-38N,43,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-42N,43,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-45N,43,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-46N,43,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-51N,43,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-17N,43,20,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-24N,43,20,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-1N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-4N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-9N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-16N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-40N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-41N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-43N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-45N,44,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-5N,44,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-10N,44,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-30N,44,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-33N,44,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-2N,44,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-19N,44,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-49N,44,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-25N,44,20,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-40N,44,17,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-15N,44,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-37N,44,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-52N,44,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-4N,44,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-41N,44,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-50N,44,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-3N,44,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-5N,44,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-21N,44,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-42N,44,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-43N,44,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-3N,44,16,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-7N,44,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-22N,44,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-31N,44,17,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-1N,44,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-6N,44,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-14N,44,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-29N,44,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-50N,44,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-2N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-4N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-9N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-13N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-20N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-32N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-37N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-49N,44,19,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-10N,44,20,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-15N,44,20,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-26N,44,20,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-8N,44,21,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-12N,45,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-28N,45,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-29N,45,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-34N,45,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-37N,45,17,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-8N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-18N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-20N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-23N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-24N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-26N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-36N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-38N,45,18,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-11N,45,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-15N,45,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-22N,45,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-27N,45,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-31N,45,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-32N,45,19,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-17N,45,20,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-21N,45,20,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-35N,45,21,,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-7N,45,17,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-16N,45,17,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-2N,45,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-17N,45,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-22N,45,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-29N,45,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-35N,45,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-39N,45,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-45N,45,18,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-12N,45,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-28N,45,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-34N,45,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-44N,45,19,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-8N,45,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-14N,45,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-24N,45,20,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-13N,45,21,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-27N,45,21,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-30N,45,21,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-10N,45,22,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-11N,45,22,,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA05-RASY-7202002,R7-KNA05-RASY-7202002-28N,45,18,,,0,0,0,0,0,0,KNA05,7/20/2002,2002
KNA01-RASY-7242002,R7-KNA01-RASY-7242002-14N,46,22,0,,0,0,0,0,0,0,KNA01,7/24/2002,2002
KNA03-RASY-7252002,R7-KNA03-RASY-7252002-9N,46,27,0,,0,0,0,0,0,0,KNA03,7/25/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-55N,42,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-75N,42,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-87N,42,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-78N,42,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-88N,42,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-50N,42,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-14N,43,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-59N,43,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-22N,43,17,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-47N,43,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-59N,43,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-62N,43,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-13N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-37N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-39N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-51N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-53N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-55N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-60N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-61N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-64N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-65N,43,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-8N,43,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-35N,43,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-40N,43,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-46N,43,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-56N,43,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-58N,43,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-48N,43,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-11N,43,16,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-65N,43,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-68N,43,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-72N,43,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-83N,43,17,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-70N,43,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-84N,43,18,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-71N,43,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-77N,43,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-86N,43,19,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-79N,43,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA17-RASY-7292002,R7-KNA17-RASY-7292002-80N,43,20,,,0,0,0,0,0,0,KNA17,7/29/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-22N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-29N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-10N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-17N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-28N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-39N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-50N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-58N,44,20,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-1N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-5N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-15N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-25N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-27N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-44N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-45N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-57N,44,21,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-7N,44,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-12N,44,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-21N,44,22,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-31N,44,23,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA13-RASY-7192002,R7-KNA13-RASY-7192002-2N,44,24,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-6N,44,17,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-28N,44,17,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-32N,44,17,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-57N,44,17,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-19N,44,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-41N,44,18,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-4N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-10N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-31N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-33N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-43N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
KNA14-RASY-7192002,R7-KNA14-RASY-7192002-49N,44,19,,,0,0,0,0,0,0,KNA14,7/19/2002,2002
